date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:49:47	655371/655371	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2022:19:46%20GMT	https://hindi.news18.com/news/bihar/gaya/	C:/My%20Web%20Sites/ttyyu/hindi.news18.com/news/bihar/gaya/index.html	(from https://hindi.news18.com/news/bihar/)
03:49:48	663699/663699	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2022:19:49%20GMT	https://hindi.news18.com/news/bihar/jamui/	C:/My%20Web%20Sites/ttyyu/hindi.news18.com/news/bihar/jamui/index.html	(from https://hindi.news18.com/news/bihar/)
03:49:48	377/377	---M--	200	added ('OK')	image/png	etag:%226412e1d2-33b50%22	https://images.news18.com/ibnkhabar/uploads/2023/03/madhuri_03_16_01-16789590583x2.jpg?impolicy=website&width=10&height=10	C:/My%20Web%20Sites/ttyyu/images.news18.com/ibnkhabar/uploads/2023/03/madhuri_03_16_01-16789590583x24b26.png	(from https://hindi.news18.com/news/bihar/)
03:49:49	655626/655626	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2022:19:51%20GMT	https://hindi.news18.com/news/bihar/darbhanga/	C:/My%20Web%20Sites/ttyyu/hindi.news18.com/news/bihar/darbhanga/index.html	(from https://hindi.news18.com/news/bihar/)
03:49:49	661607/661607	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2022:19:51%20GMT	https://hindi.news18.com/news/bihar/jehanabad/	C:/My%20Web%20Sites/ttyyu/hindi.news18.com/news/bihar/jehanabad/index.html	(from https://hindi.news18.com/news/bihar/)
03:49:50	667295/667295	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2022:19:51%20GMT	https://hindi.news18.com/news/bihar/nawada/	C:/My%20Web%20Sites/ttyyu/hindi.news18.com/news/bihar/nawada/index.html	(from https://hindi.news18.com/news/bihar/)
03:49:50	661505/661505	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2022:19:52%20GMT	https://hindi.news18.com/news/bihar/nalanda/	C:/My%20Web%20Sites/ttyyu/hindi.news18.com/news/bihar/nalanda/index.html	(from https://hindi.news18.com/news/bihar/)
03:49:50	25649/25649	---M--	200	added ('OK')	image/jpeg	etag:%226412e1d2-33b50%22	https://images.news18.com/ibnkhabar/uploads/2023/03/madhuri_03_16_01-16789590583x2.jpg?impolicy=website&width=300&height=200	C:/My%20Web%20Sites/ttyyu/images.news18.com/ibnkhabar/uploads/2023/03/madhuri_03_16_01-16789590583x20d2b.jpg	(from https://hindi.news18.com/news/bihar/)
03:49:51	661374/661374	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2022:19:53%20GMT	https://hindi.news18.com/news/bihar/west-champaran/	C:/My%20Web%20Sites/ttyyu/hindi.news18.com/news/bihar/west-champaran/index.html	(from https://hindi.news18.com/news/bihar/)
03:49:52	670182/670182	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2022:19:54%20GMT	https://hindi.news18.com/news/bihar/east-champaran/	C:/My%20Web%20Sites/ttyyu/hindi.news18.com/news/bihar/east-champaran/index.html	(from https://hindi.news18.com/news/bihar/)
03:49:52	660946/660946	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2022:19:54%20GMT	https://hindi.news18.com/news/bihar/purnia/	C:/My%20Web%20Sites/ttyyu/hindi.news18.com/news/bihar/purnia/index.html	(from https://hindi.news18.com/news/bihar/)
03:49:53	660069/660069	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2022:19:55%20GMT	https://hindi.news18.com/news/bihar/buxar/	C:/My%20Web%20Sites/ttyyu/hindi.news18.com/news/bihar/buxar/index.html	(from https://hindi.news18.com/news/bihar/)
03:49:53	668073/668073	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2022:19:56%20GMT	https://hindi.news18.com/news/bihar/banka-bihar/	C:/My%20Web%20Sites/ttyyu/hindi.news18.com/news/bihar/banka-bihar/index.html	(from https://hindi.news18.com/news/bihar/)
03:49:54	662754/662754	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2022:19:56%20GMT	https://hindi.news18.com/news/bihar/begusarai/	C:/My%20Web%20Sites/ttyyu/hindi.news18.com/news/bihar/begusarai/index.html	(from https://hindi.news18.com/news/bihar/)
03:49:54	377/377	---M--	200	added ('OK')	image/png	etag:%226412e1d2-33b50%22	https://images.news18.com/ibnkhabar/uploads/2023/03/madhuri_03_16_01-16789590583x2.jpg?impolicy=website&width=102&height=68?impolicy=website&width=10&height=10	C:/My%20Web%20Sites/ttyyu/images.news18.com/ibnkhabar/uploads/2023/03/madhuri_03_16_01-16789590583x272f8.png	(from https://hindi.news18.com/news/bihar/)
03:49:55	669122/669122	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2022:19:57%20GMT	https://hindi.news18.com/news/bihar/bhojpur/	C:/My%20Web%20Sites/ttyyu/hindi.news18.com/news/bihar/bhojpur/index.html	(from https://hindi.news18.com/news/bihar/)
03:49:55	661807/661807	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2022:19:57%20GMT	https://hindi.news18.com/news/bihar/bhagalpur/	C:/My%20Web%20Sites/ttyyu/hindi.news18.com/news/bihar/bhagalpur/index.html	(from https://hindi.news18.com/news/bihar/)
03:49:56	669010/669010	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2022:19:57%20GMT	https://hindi.news18.com/news/bihar/madhubani/	C:/My%20Web%20Sites/ttyyu/hindi.news18.com/news/bihar/madhubani/index.html	(from https://hindi.news18.com/news/bihar/)
03:49:56	4246/4246	---M--	200	added ('OK')	image/jpeg	etag:%226412e1d2-33b50%22	https://images.news18.com/ibnkhabar/uploads/2023/03/madhuri_03_16_01-16789590583x2.jpg?impolicy=website&width=102&height=68?impolicy=website&width=102&height=68	C:/My%20Web%20Sites/ttyyu/images.news18.com/ibnkhabar/uploads/2023/03/madhuri_03_16_01-16789590583x2a4e0.jpg	(from https://hindi.news18.com/news/bihar/)
03:49:57	664374/664374	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2022:19:59%20GMT	https://hindi.news18.com/news/bihar/madhepura/	C:/My%20Web%20Sites/ttyyu/hindi.news18.com/news/bihar/madhepura/index.html	(from https://hindi.news18.com/news/bihar/)
03:49:57	662745/662745	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2022:19:59%20GMT	https://hindi.news18.com/news/bihar/muzaffarpur/	C:/My%20Web%20Sites/ttyyu/hindi.news18.com/news/bihar/muzaffarpur/index.html	(from https://hindi.news18.com/news/bihar/)
03:49:58	659977/659977	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2022:19:59%20GMT	https://hindi.news18.com/news/bihar/munger/	C:/My%20Web%20Sites/ttyyu/hindi.news18.com/news/bihar/munger/index.html	(from https://hindi.news18.com/news/bihar/)
03:49:59	669770/669770	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2022:20:00%20GMT	https://hindi.news18.com/news/bihar/motihari/	C:/My%20Web%20Sites/ttyyu/hindi.news18.com/news/bihar/motihari/index.html	(from https://hindi.news18.com/news/bihar/)
03:49:59	384/384	---M--	200	added ('OK')	image/png	etag:%2264134e4e-24d4f%22	https://images.news18.com/ibnkhabar/uploads/2023/03/Matthieu-Ricard-happiness-16789868303x2.jpg?impolicy=website&width=102&height=68?impolicy=website&width=10&height=10	C:/My%20Web%20Sites/ttyyu/images.news18.com/ibnkhabar/uploads/2023/03/Matthieu-Ricard-happiness-16789868303x272f8.png	(from https://hindi.news18.com/news/bihar/)
03:50:00	668696/668696	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2022:20:02%20GMT	https://hindi.news18.com/news/bihar/rajgir/	C:/My%20Web%20Sites/ttyyu/hindi.news18.com/news/bihar/rajgir/index.html	(from https://hindi.news18.com/news/bihar/)
03:50:00	666497/666497	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2022:20:02%20GMT	https://hindi.news18.com/news/bihar/rohtas/	C:/My%20Web%20Sites/ttyyu/hindi.news18.com/news/bihar/rohtas/index.html	(from https://hindi.news18.com/news/bihar/)
03:50:01	659797/659797	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2022:20:02%20GMT	https://hindi.news18.com/news/bihar/lakhisarai/	C:/My%20Web%20Sites/ttyyu/hindi.news18.com/news/bihar/lakhisarai/index.html	(from https://hindi.news18.com/news/bihar/)
03:50:01	4845/4845	---M--	200	added ('OK')	image/jpeg	etag:%2264134e4e-24d4f%22	https://images.news18.com/ibnkhabar/uploads/2023/03/Matthieu-Ricard-happiness-16789868303x2.jpg?impolicy=website&width=102&height=68?impolicy=website&width=102&height=68	C:/My%20Web%20Sites/ttyyu/images.news18.com/ibnkhabar/uploads/2023/03/Matthieu-Ricard-happiness-16789868303x2a4e0.jpg	(from https://hindi.news18.com/news/bihar/)
03:50:02	666377/666377	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2022:20:03%20GMT	https://hindi.news18.com/news/bihar/vaishali/	C:/My%20Web%20Sites/ttyyu/hindi.news18.com/news/bihar/vaishali/index.html	(from https://hindi.news18.com/news/bihar/)
03:50:02	567957/567957	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2022:20:04%20GMT	https://hindi.news18.com/news/bihar/sheohar/	C:/My%20Web%20Sites/ttyyu/hindi.news18.com/news/bihar/sheohar/index.html	(from https://hindi.news18.com/news/bihar/)
03:50:03	666966/666966	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2022:20:04%20GMT	https://hindi.news18.com/news/bihar/sheikhpura/	C:/My%20Web%20Sites/ttyyu/hindi.news18.com/news/bihar/sheikhpura/index.html	(from https://hindi.news18.com/news/bihar/)
03:50:03	658910/658910	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2022:20:06%20GMT	https://hindi.news18.com/news/bihar/samastipur/	C:/My%20Web%20Sites/ttyyu/hindi.news18.com/news/bihar/samastipur/index.html	(from https://hindi.news18.com/news/bihar/)
03:50:04	377/377	---M--	200	added ('OK')	image/png	etag:%226413407d-49bf5%22	https://images.news18.com/ibnkhabar/uploads/2023/03/NEPAL-CRICKET-16789832933x2.jpeg?impolicy=website&width=102&height=68?impolicy=website&width=10&height=10	C:/My%20Web%20Sites/ttyyu/images.news18.com/ibnkhabar/uploads/2023/03/NEPAL-CRICKET-16789832933x272f8.png	(from https://hindi.news18.com/news/bihar/)
03:50:04	656105/656105	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2022:20:07%20GMT	https://hindi.news18.com/news/bihar/saran/	C:/My%20Web%20Sites/ttyyu/hindi.news18.com/news/bihar/saran/index.html	(from https://hindi.news18.com/news/bihar/)
03:50:05	660858/660858	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2022:20:07%20GMT	https://hindi.news18.com/news/bihar/saharsa/	C:/My%20Web%20Sites/ttyyu/hindi.news18.com/news/bihar/saharsa/index.html	(from https://hindi.news18.com/news/bihar/)
03:50:05	668419/668419	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2022:20:07%20GMT	https://hindi.news18.com/news/bihar/sitamarhi/	C:/My%20Web%20Sites/ttyyu/hindi.news18.com/news/bihar/sitamarhi/index.html	(from https://hindi.news18.com/news/bihar/)
03:50:06	4183/4183	---M--	200	added ('OK')	image/jpeg	etag:%226413407d-49bf5%22	https://images.news18.com/ibnkhabar/uploads/2023/03/NEPAL-CRICKET-16789832933x2.jpeg?impolicy=website&width=102&height=68?impolicy=website&width=102&height=68	C:/My%20Web%20Sites/ttyyu/images.news18.com/ibnkhabar/uploads/2023/03/NEPAL-CRICKET-16789832933x2a4e0.jpg	(from https://hindi.news18.com/news/bihar/)
03:50:07	667515/667515	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2022:20:09%20GMT	https://hindi.news18.com/news/bihar/supaul/	C:/My%20Web%20Sites/ttyyu/hindi.news18.com/news/bihar/supaul/index.html	(from https://hindi.news18.com/news/bihar/)
03:50:07	658708/658708	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2022:20:09%20GMT	https://hindi.news18.com/news/bihar/siwan/	C:/My%20Web%20Sites/ttyyu/hindi.news18.com/news/bihar/siwan/index.html	(from https://hindi.news18.com/news/bihar/)
03:50:08	621693/621693	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2022:20:09%20GMT	https://hindi.news18.com/news/bihar/page-2/	C:/My%20Web%20Sites/ttyyu/hindi.news18.com/news/bihar/page-2/index.html	(from https://hindi.news18.com/news/bihar/)
03:50:08	371/371	---M--	200	added ('OK')	image/png	etag:%2264133b4f-1db0f%22	https://images.news18.com/ibnkhabar/uploads/2023/03/New-Zealand-Earthquake-16789819673x2.jpg?impolicy=website&width=102&height=68?impolicy=website&width=10&height=10	C:/My%20Web%20Sites/ttyyu/images.news18.com/ibnkhabar/uploads/2023/03/New-Zealand-Earthquake-16789819673x272f8.png	(from https://hindi.news18.com/news/bihar/)
03:50:09	620559/620559	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2022:20:11%20GMT	https://hindi.news18.com/news/bihar/page-4/	C:/My%20Web%20Sites/ttyyu/hindi.news18.com/news/bihar/page-4/index.html	(from https://hindi.news18.com/news/bihar/)
03:50:10	624969/624969	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2022:20:11%20GMT	https://hindi.news18.com/news/bihar/page-3/	C:/My%20Web%20Sites/ttyyu/hindi.news18.com/news/bihar/page-3/index.html	(from https://hindi.news18.com/news/bihar/)
03:50:10	622212/622212	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2022:20:11%20GMT	https://hindi.news18.com/news/bihar/page-5/	C:/My%20Web%20Sites/ttyyu/hindi.news18.com/news/bihar/page-5/index.html	(from https://hindi.news18.com/news/bihar/)
03:50:11	622961/622961	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2022:20:13%20GMT	https://hindi.news18.com/news/bihar/page-6/	C:/My%20Web%20Sites/ttyyu/hindi.news18.com/news/bihar/page-6/index.html	(from https://hindi.news18.com/news/bihar/)
03:50:11	3535/3535	---M--	200	added ('OK')	image/jpeg	etag:%2264133b4f-1db0f%22	https://images.news18.com/ibnkhabar/uploads/2023/03/New-Zealand-Earthquake-16789819673x2.jpg?impolicy=website&width=102&height=68?impolicy=website&width=102&height=68	C:/My%20Web%20Sites/ttyyu/images.news18.com/ibnkhabar/uploads/2023/03/New-Zealand-Earthquake-16789819673x2a4e0.jpg	(from https://hindi.news18.com/news/bihar/)
03:50:15	619321/619321	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2022:20:14%20GMT	https://hindi.news18.com/news/bihar/page-7/	C:/My%20Web%20Sites/ttyyu/hindi.news18.com/news/bihar/page-7/index.html	(from https://hindi.news18.com/news/bihar/)
03:50:16	622515/622515	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2022:20:14%20GMT	https://hindi.news18.com/news/bihar/page-9/	C:/My%20Web%20Sites/ttyyu/hindi.news18.com/news/bihar/page-9/index.html	(from https://hindi.news18.com/news/bihar/)
03:50:16	622871/622871	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2022:20:14%20GMT	https://hindi.news18.com/news/bihar/page-8/	C:/My%20Web%20Sites/ttyyu/hindi.news18.com/news/bihar/page-8/index.html	(from https://hindi.news18.com/news/bihar/)
03:50:17	620180/620180	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2022:20:15%20GMT	https://hindi.news18.com/news/bihar/page-10/	C:/My%20Web%20Sites/ttyyu/hindi.news18.com/news/bihar/page-10/index.html	(from https://hindi.news18.com/news/bihar/)
03:50:17	737/737	---M--	200	added ('OK')	image/png	etag:%22596701dd-8fc%22	https://images.news18.com/ibnkhabar/uploads/assests/img/photoB.png	C:/My%20Web%20Sites/ttyyu/images.news18.com/ibnkhabar/uploads/assests/img/photoB.png	(from https://hindi.news18.com/news/bihar/patna/)
03:50:18	33/33	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2016%20Mar%202023%2022:20:21%20GMT	https://hindi.news18.com/news/bihar/patna/Khand%20Medium	C:/My%20Web%20Sites/ttyyu/hindi.news18.com/news/bihar/patna/Khand%20Medium.37.delayed	(from https://hindi.news18.com/news/bihar/patna/)
03:50:18	322938/322938	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Mar%202023%2022:20:21%20GMT	https://hindi.news18.com/news/bihar/patna/Khand%20Medium/	C:/My%20Web%20Sites/ttyyu/hindi.news18.com/news/bihar/patna/Khand%20Medium/index.html	(from https://hindi.news18.com/news/bihar/patna/)
03:50:19	31/31	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2016%20Mar%202023%2022:20:21%20GMT	https://hindi.news18.com/news/bihar/patna/Khand-Medium	C:/My%20Web%20Sites/ttyyu/hindi.news18.com/news/bihar/patna/Khand-Medium.38.delayed	(from https://hindi.news18.com/news/bihar/patna/)
03:50:19	322938/322938	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Mar%202023%2022:20:22%20GMT	https://hindi.news18.com/news/bihar/patna/Khand-Medium/	C:/My%20Web%20Sites/ttyyu/hindi.news18.com/news/bihar/patna/Khand-Medium/index.html	(from https://hindi.news18.com/news/bihar/patna/)
03:50:19	6055/6055	---M--	200	added ('OK')	image/png	etag:%22a18a6-17a7-5b8cd140c1cf2%22	https://hindi.news18.com/astrology/images/sideicon_sprites.png	C:/My%20Web%20Sites/ttyyu/hindi.news18.com/astrology/images/sideicon_sprites.png	(from https://hindi.news18.com/news/bihar/patna/)
03:50:20	15308/15308	---M--	200	added ('OK')	image/jpeg	etag:%2264134fde-17bd2%22	https://images.news18.com/ibnkhabar/uploads/2023/03/%e0%a4%85%e0%a4%a8%e0%a4%be%e0%a4%ae%e0%a4%be%e0%a4%82%e0%a4%95%e0%a4%bf%e0%a4%a4-16789872303x2.jpg?impolicy=website&width=561&height=187	C:/My%20Web%20Sites/ttyyu/images.news18.com/ibnkhabar/uploads/2023/03/%e0%a4%85%e0%a4%a8%e0%a4%be%e0%a4%ae%e0%a4%be%e0%a4%82%e0%a4%95%e0%a4%bf%e0%a4%a4-16789872303x2afe6.jpg	(from https://hindi.news18.com/news/bihar/patna/)
03:50:21	424048/424048	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2022:20:23%20GMT	https://hindi.news18.com/news/bihar/patna-emergency-call-box-installed-at-these-50-places-in-emergency-you-can-contact-administration-5555483.html	C:/My%20Web%20Sites/ttyyu/hindi.news18.com/news/bihar/patna-emergency-call-box-installed-at-these-50-places-in-emergency-you-can-contact-administration-5555483.html	(from https://hindi.news18.com/news/bihar/patna/)
03:50:22	464885/464885	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2022:20:24%20GMT	https://hindi.news18.com/news/bihar/begusarai-unemployed-youth-cheated-name-of-national-child-education-care-institute-absconded-5554369.html	C:/My%20Web%20Sites/ttyyu/hindi.news18.com/news/bihar/begusarai-unemployed-youth-cheated-name-of-national-child-education-care-institute-absconded-5554369.html	(from https://hindi.news18.com/news/bihar/patna/)
03:50:23	431265/431265	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2022:20:26%20GMT	https://hindi.news18.com/news/bihar/bhojpur-rebel-in-jdu-continues-in-bihar-more-than-100-workers-left-party-including-senior-leader-sunil-pathak-at-ara-5554457.html	C:/My%20Web%20Sites/ttyyu/hindi.news18.com/news/bihar/bhojpur-rebel-in-jdu-continues-in-bihar-more-than-100-workers-left-party-including-senior-leader-sunil-pathak-at-ara-5554457.html	(from https://hindi.news18.com/news/bihar/patna/)
03:50:24	426144/426144	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2022:20:27%20GMT	https://hindi.news18.com/news/bihar/patna-laddoo-politics-in-bihar-budget-assembly-session-bjp-and-rjd-ministers-clash-in-vidhansabha-5551965.html	C:/My%20Web%20Sites/ttyyu/hindi.news18.com/news/bihar/patna-laddoo-politics-in-bihar-budget-assembly-session-bjp-and-rjd-ministers-clash-in-vidhansabha-5551965.html	(from https://hindi.news18.com/news/bihar/patna/)
03:50:24	1520/1520	---M--	200	added ('OK')	image/jpeg	etag:%225d7f2a07-9a3%22	https://images.news18.com/ibnkhabar/uploads/assests/images/placeholder.jpg?impolicy=website&width=281&height=187	C:/My%20Web%20Sites/ttyyu/images.news18.com/ibnkhabar/uploads/assests/images/placeholdere0f1.jpg	(from https://hindi.news18.com/news/bihar/patna/)
03:50:25	446752/446752	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2022:20:27%20GMT	https://hindi.news18.com/news/bihar/patna-lalu-leela-by-sushil-modi-in-limelight-lalu-family-corruption-case-investigation-cbi-ed-income-tax-5553477.html	C:/My%20Web%20Sites/ttyyu/hindi.news18.com/news/bihar/patna-lalu-leela-by-sushil-modi-in-limelight-lalu-family-corruption-case-investigation-cbi-ed-income-tax-5553477.html	(from https://hindi.news18.com/news/bihar/patna/)
03:50:27	456984/456984	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2022:20:28%20GMT	https://hindi.news18.com/news/bihar/patna-bjp-mlas-called-nitish-kumar-favorite-minister-vijay-choudhary-as-jalebi-mantri-know-the-reason-5553259.html	C:/My%20Web%20Sites/ttyyu/hindi.news18.com/news/bihar/patna-bjp-mlas-called-nitish-kumar-favorite-minister-vijay-choudhary-as-jalebi-mantri-know-the-reason-5553259.html	(from https://hindi.news18.com/news/bihar/patna/)
03:50:28	415586/415586	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2022:20:29%20GMT	https://hindi.news18.com/news/bihar/patna-patna-police-busted-criminals-gang-arrested-three-persons-with-looted-cash-money-5553759.html	C:/My%20Web%20Sites/ttyyu/hindi.news18.com/news/bihar/patna-patna-police-busted-criminals-gang-arrested-three-persons-with-looted-cash-money-5553759.html	(from https://hindi.news18.com/news/bihar/patna/)
03:50:28	440230/440230	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2022:20:30%20GMT	https://hindi.news18.com/news/bihar/patna-gardening-is-a-hobby-so-medicinal-and-fruit-plants-are-available-at-very-low-prices-5550703.html	C:/My%20Web%20Sites/ttyyu/hindi.news18.com/news/bihar/patna-gardening-is-a-hobby-so-medicinal-and-fruit-plants-are-available-at-very-low-prices-5550703.html	(from https://hindi.news18.com/news/bihar/patna/)
03:50:30	440014/440014	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2022:20:32%20GMT	https://hindi.news18.com/news/bihar/patna-acility-of-png-available-in-these-areas-will-be-closed-5537859.html	C:/My%20Web%20Sites/ttyyu/hindi.news18.com/news/bihar/patna-acility-of-png-available-in-these-areas-will-be-closed-5537859.html	(from https://hindi.news18.com/news/bihar/patna/)
03:50:31	461147/461147	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2022:20:32%20GMT	https://hindi.news18.com/news/bihar/vaishali-bihar-police-give-liquor-bottle-to-laborers-instead-of-money-in-vaishali-watch-viral-video-5550851.html	C:/My%20Web%20Sites/ttyyu/hindi.news18.com/news/bihar/vaishali-bihar-police-give-liquor-bottle-to-laborers-instead-of-money-in-vaishali-watch-viral-video-5550851.html	(from https://hindi.news18.com/news/bihar/patna/)
03:50:31	409401/409401	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2022:20:33%20GMT	https://hindi.news18.com/news/bihar/patna-bihar-engineering-colleges-got-their-own-university-will-operate-from-aryabhatta-knowledge-university-5549823.html	C:/My%20Web%20Sites/ttyyu/hindi.news18.com/news/bihar/patna-bihar-engineering-colleges-got-their-own-university-will-operate-from-aryabhatta-knowledge-university-5549823.html	(from https://hindi.news18.com/news/bihar/patna/)
03:50:31	418139/418139	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2022:20:34%20GMT	https://hindi.news18.com/news/bihar/patna-national-institute-of-fashion-technology-best-fashion-college-5537863.html	C:/My%20Web%20Sites/ttyyu/hindi.news18.com/news/bihar/patna-national-institute-of-fashion-technology-best-fashion-college-5537863.html	(from https://hindi.news18.com/news/bihar/patna/)
03:50:32	426598/426598	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2022:20:34%20GMT	https://hindi.news18.com/news/bihar/patna-bihar-tikuli-art-read-the-scriptures-before-making-pictures-of-deities-know-how-shabina-became-a-tikuli-artist-despite-family-prohibition-5550307.html	C:/My%20Web%20Sites/ttyyu/hindi.news18.com/news/bihar/patna-bihar-tikuli-art-read-the-scriptures-before-making-pictures-of-deities-know-how-shabina-became-a-tikuli-artist-despite-family-prohibition-5550307.html	(from https://hindi.news18.com/news/bihar/patna/)
03:50:33	439436/439436	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2022:20:35%20GMT	https://hindi.news18.com/news/bihar/patna-worlds-most-polluted-cities-report-7-cities-of-bihar-are-in-the-list-of-50-most-polluted-cities-5552133.html	C:/My%20Web%20Sites/ttyyu/hindi.news18.com/news/bihar/patna-worlds-most-polluted-cities-report-7-cities-of-bihar-are-in-the-list-of-50-most-polluted-cities-5552133.html	(from https://hindi.news18.com/news/bihar/patna/)
03:50:33	404665/404665	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2022:20:35%20GMT	https://hindi.news18.com/news/bihar/patna-patliputra-university-graduation-examination-starting-from-april-20-fill-the-form-till-this-date-know-the-process-5549601.html	C:/My%20Web%20Sites/ttyyu/hindi.news18.com/news/bihar/patna-patliputra-university-graduation-examination-starting-from-april-20-fill-the-form-till-this-date-know-the-process-5549601.html	(from https://hindi.news18.com/news/bihar/patna/)
03:50:33	439643/439643	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2022:20:36%20GMT	https://hindi.news18.com/news/bihar/kaimur-yogi-fear-bahubali-mukhtar-ansari-sharp-shooter-angad-rai-arrested-with-liquor-bottle-in-bihar-5551177.html	C:/My%20Web%20Sites/ttyyu/hindi.news18.com/news/bihar/kaimur-yogi-fear-bahubali-mukhtar-ansari-sharp-shooter-angad-rai-arrested-with-liquor-bottle-in-bihar-5551177.html	(from https://hindi.news18.com/news/bihar/patna/)
03:50:34	455744/455744	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2022:20:36%20GMT	https://hindi.news18.com/news/bihar/patna-tejashwi-yadav-did-not-get-relief-from-delhi-high-court-in-land-for-jobs-scam-will-appear-in-cbi-court-on-march-25-5550849.html	C:/My%20Web%20Sites/ttyyu/hindi.news18.com/news/bihar/patna-tejashwi-yadav-did-not-get-relief-from-delhi-high-court-in-land-for-jobs-scam-will-appear-in-cbi-court-on-march-25-5550849.html	(from https://hindi.news18.com/news/bihar/patna/)
